id,title,release_year,budget,revenue,runtime,main_genre,popularity,oscar_nominations,oscar_wins,oscar_nominated,oscar_won
88751,Journey to the Center of the Earth,2008,45000000.0,101702060.0,93.0,Action,12.4578,0.0,0.0,False,False
13460,Doomsday,2008,30000000.0,22472631.0,108.0,Action,13.3469,0.0,0.0,False,False
7555,Rambo,2008,50000000.0,113200000.0,92.0,Action,12.1911,0.0,0.0,False,False
12429,Ponyo,2008,34000000.0,202404009.0,100.0,Animation,13.5485,0.0,0.0,False,False
13001,Stargate: The Ark of Truth,2008,7000000.0,8900000.0,101.0,Action,10.7075,0.0,0.0,False,False
25329,The Echo,2008,5000000.0,124048.0,96.0,Horror,11.1342,0.0,0.0,False,False
8265,Welcome to the Sticks,2008,11000000.0,245144417.0,106.0,Comedy,11.2575,0.0,0.0,False,False
7191,Cloverfield,2008,25000000.0,170764026.0,85.0,Action,11.1787,0.0,0.0,False,False
10201,Yes Man,2008,70000000.0,223200000.0,104.0,Comedy,12.744,0.0,0.0,False,False
12133,Step Brothers,2008,65000000.0,128100000.0,98.0,Comedy,10.8126,0.0,0.0,False,False
4148,Revolutionary Road,2008,35000000.0,76000000.0,119.0,Drama,13.2951,3.0,0.0,True,False
8247,Jumper,2008,85000000.0,222231186.0,88.0,Action,12.6417,0.0,0.0,False,False
13223,Gran Torino,2008,33000000.0,270000000.0,116.0,Drama,11.777,0.0,0.0,False,False
9029,What Happens in Vegas,2008,35000000.0,219400000.0,99.0,Comedy,9.8368,0.0,0.0,False,False
13053,Bolt,2008,150000000.0,309979994.0,98.0,Animation,9.1516,1.0,0.0,True,False
11665,Get Smart,2008,80000000.0,230685453.0,110.0,Action,10.5054,0.0,0.0,False,False
14011,Justice League: The New Frontier,2008,3500000.0,5231128.0,75.0,Action,9.0765,0.0,0.0,False,False
13510,Eden Lake,2008,12850990.0,3984669.0,91.0,Horror,12.3207,0.0,0.0,False,False
8960,Hancock,2008,150000000.0,629400000.0,92.0,Fantasy,13.16,0.0,0.0,False,False
3580,Changeling,2008,55000000.0,113400000.0,141.0,Crime,10.4788,3.0,0.0,True,False
2253,Valkyrie,2008,75000000.0,200276000.0,121.0,Drama,10.5196,0.0,0.0,False,False
12193,Four Christmases,2008,80000000.0,164112721.0,88.0,Comedy,11.0204,0.0,0.0,False,False
7446,Tropic Thunder,2008,92000000.0,195702811.0,107.0,Action,12.2037,1.0,0.0,True,False
13600,City of Ember,2008,55000000.0,17869048.0,95.0,Adventure,8.9378,0.0,0.0,False,False
10488,Nim's Island,2008,37000000.0,100104565.0,96.0,Adventure,7.364,0.0,0.0,False,False
15373,Role Models,2008,28000000.0,92380927.0,99.0,Comedy,9.5968,0.0,0.0,False,False
8055,The Reader,2008,32000000.0,108902486.0,124.0,Drama,9.3948,5.0,1.0,True,True
8645,The Happening,2008,60000000.0,163403799.0,90.0,Thriller,12.4981,0.0,0.0,False,False
8988,Stop-Loss,2008,25000000.0,11207130.0,113.0,Drama,8.1957,0.0,0.0,False,False
9381,Babylon A.D.,2008,70000000.0,72109200.0,101.0,Action,9.4948,0.0,0.0,False,False
1266,Street Kings,2008,20000000.0,66476363.0,109.0,Action,10.3726,0.0,0.0,False,False
14306,Marley & Me,2008,60000000.0,255700000.0,115.0,Comedy,10.2822,0.0,0.0,False,False
10483,Death Race,2008,45000000.0,76000000.0,105.0,Action,10.9071,0.0,0.0,False,False
10527,Madagascar: Escape 2 Africa,2008,150000000.0,603900354.0,89.0,Adventure,8.5727,0.0,0.0,False,False
10661,You Don't Mess with the Zohan,2008,90000000.0,204313400.0,113.0,Comedy,7.6699,0.0,0.0,False,False
12180,Star Wars: The Clone Wars,2008,8500000.0,68282844.0,98.0,Animation,8.8111,0.0,0.0,False,False
253353,Hannah Montana & Miley Cyrus: Best of Both Worlds Concert,2008,7000000.0,70642966.0,82.0,Documentary,7.8692,0.0,0.0,False,False
7735,The Wave,2008,7500000.0,32350637.0,107.0,Drama,10.6798,0.0,0.0,False,False
11918,Superhero Movie,2008,35000000.0,71571300.0,82.0,Comedy,10.1555,0.0,0.0,False,False
13362,Taxi to the Dark Side,2008,1000000.0,274661.0,106.0,Documentary,6.0787,0.0,0.0,False,False
11260,Meet Dave,2008,60000000.0,50650079.0,90.0,Comedy,7.808,0.0,0.0,False,False
14359,Doubt,2008,20000000.0,50907234.0,104.0,Drama,8.8716,5.0,0.0,True,False
1724,The Incredible Hulk,2008,150000000.0,264770996.0,114.0,Science Fiction,8.6773,0.0,0.0,False,False
10764,Quantum of Solace,2008,200000000.0,589593688.0,106.0,Adventure,8.4507,0.0,0.0,False,False
18176,Assassination of a High School President,2008,11500000.0,69564.0,94.0,Comedy,5.5886,0.0,0.0,False,False
17008,Die Geschichte vom Brandner Kaspar,2008,5000000.0,8623057.0,105.0,Comedy,7.4535,0.0,0.0,False,False
7278,Meet the Spartans,2008,30000000.0,85897593.0,84.0,Comedy,6.5368,0.0,0.0,False,False
13809,RocknRolla,2008,18000000.0,25740863.0,114.0,Action,7.7803,0.0,0.0,False,False
13018,Deception,2008,25000000.0,18024545.0,107.0,Thriller,8.9782,0.0,0.0,False,False
10900,Surveillance,2008,3500000.0,1138322.0,97.0,Horror,6.5612,0.0,0.0,False,False
2395,Asterix at the Olympic Games,2008,97250400.0,131856927.0,116.0,Fantasy,6.4567,0.0,0.0,False,False
13387,Transporter 3,2008,30000000.0,109000000.0,104.0,Action,7.664,0.0,0.0,False,False
8909,Wanted,2008,75000000.0,342463063.0,110.0,Action,8.9905,2.0,0.0,True,False
15450,Tyler Perry's The Family That Preys,2008,15000000.0,37100000.0,110.0,Drama,4.9877,0.0,0.0,False,False
14574,The Boy in the Striped Pyjamas,2008,12500000.0,20416563.0,94.0,Drama,7.6498,0.0,0.0,False,False
8676,Fool's Gold,2008,70000000.0,111231041.0,112.0,Adventure,6.5525,0.0,0.0,False,False
13812,Quarantine,2008,12000000.0,40855419.0,89.0,Horror,8.7321,0.0,0.0,False,False
13515,Mirrors,2008,35000000.0,72400000.0,111.0,Horror,6.9683,0.0,0.0,False,False
12171,The Deaths of Ian Stone,2008,10000.0,10000.0,87.0,Horror,4.5451,0.0,0.0,False,False
2454,The Chronicles of Narnia: Prince Caspian,2008,225000000.0,419665568.0,150.0,Adventure,7.6794,0.0,0.0,False,False
217,Indiana Jones and the Kingdom of the Crystal Skull,2008,185000000.0,786636033.0,122.0,Adventure,7.2261,0.0,0.0,False,False
14546,Golmaal Returns,2008,4200000.0,9600000.0,136.0,Comedy,8.1091,0.0,0.0,False,False
13260,Semi-Pro,2008,55000000.0,33500000.0,91.0,Comedy,7.7809,0.0,0.0,False,False
13688,CJ7,2008,20000000.0,47301471.0,88.0,Comedy,10.0911,0.0,0.0,False,False
13279,Lakeview Terrace,2008,20000000.0,27640028.0,110.0,Drama,6.8929,0.0,0.0,False,False
9870,Forgetting Sarah Marshall,2008,30000000.0,105173115.0,111.0,Comedy,6.9018,0.0,0.0,False,False
12222,Horton Hears a Who!,2008,85000000.0,298572799.0,86.0,Animation,6.8994,0.0,0.0,False,False
13027,Eagle Eye,2008,80000000.0,178800000.0,118.0,Mystery,10.0067,0.0,0.0,False,False
10665,The Strangers,2008,9000000.0,83051676.0,86.0,Horror,9.9639,0.0,0.0,False,False
19995,Avatar,2009,237000000.0,2923706026.0,162.0,Action,32.1911,9.0,3.0,True,True
14836,Coraline,2009,60000000.0,185860104.0,100.0,Animation,19.6061,1.0,0.0,True,False
18785,The Hangover,2009,35000000.0,469310836.0,100.0,Comedy,18.3252,0.0,0.0,False,False
767,Harry Potter and the Half-Blood Prince,2009,250000000.0,933959197.0,153.0,Adventure,16.084,1.0,0.0,True,False
16869,Inglourious Basterds,2009,70000000.0,321457747.0,153.0,Drama,18.1873,8.0,1.0,True,True
14160,Up,2009,175000000.0,735103954.0,96.0,Animation,19.2651,5.0,2.0,True,True
14161,2012,2009,200000000.0,791217826.0,158.0,Action,16.4896,0.0,0.0,False,False
822047,What Do You Know About Me,2009,420.0,12884.0,78.0,Documentary,19.1537,0.0,0.0,False,False
534,Terminator Salvation,2009,200000000.0,371353001.0,115.0,Action,15.849,0.0,0.0,False,False
37221,Another Egg and Chicken Movie,2009,1900000.0,8583678.0,100.0,Animation,16.8524,0.0,0.0,False,False
10198,The Princess and the Frog,2009,105000000.0,270997378.0,98.0,Animation,10.4698,3.0,0.0,True,False
11322,Public Enemies,2009,100000000.0,214104620.0,140.0,Crime,13.1304,0.0,0.0,False,False
25376,The Secret in Their Eyes,2009,2000000.0,33965843.0,130.0,Mystery,11.5328,1.0,1.0,True,True
18240,The Proposal,2009,40000000.0,317400000.0,108.0,Comedy,12.9428,0.0,0.0,False,False
13183,Watchmen,2009,130000000.0,185258983.0,163.0,Mystery,12.4323,0.0,0.0,False,False
14869,G.I. Joe: The Rise of Cobra,2009,175000000.0,302500000.0,118.0,Adventure,17.4372,0.0,0.0,False,False
19908,Zombieland,2009,23600000.0,102391540.0,87.0,Comedy,11.6174,0.0,0.0,False,False
13475,Star Trek,2009,150000000.0,386839614.0,127.0,Science Fiction,11.4848,4.0,1.0,True,True
26466,Triangle,2009,12000000.0,1594955.0,98.0,Horror,12.2559,0.0,0.0,False,False
24253,The Girl Who Played with Fire,2009,4400000.0,67126795.0,129.0,Drama,11.3485,0.0,0.0,False,False
41144,To Save a Life,2009,500000.0,3824868.0,120.0,Drama,14.043,0.0,0.0,False,False
22824,The Fourth Kind,2009,10000000.0,47709193.0,98.0,Mystery,9.4825,0.0,0.0,False,False
24418,Cirque du Freak: The Vampire's Assistant,2009,40000000.0,28169671.0,109.0,Adventure,10.2194,0.0,0.0,False,False
17431,Moon,2009,5000000.0,9760104.0,97.0,Science Fiction,11.9848,0.0,0.0,False,False
36419,After.Life,2009,4500000.0,3606395.0,104.0,Drama,9.7011,0.0,0.0,False,False
18781,The Haunting in Connecticut,2009,10000000.0,77578320.0,102.0,Thriller,10.3814,0.0,0.0,False,False
38850,Stolen,2009,2000000.0,7306.0,97.0,Crime,9.9839,0.0,0.0,False,False
18897,Don't Look Back,2009,13000000.0,2651917.0,110.0,Drama,9.4506,0.0,0.0,False,False
12573,A Serious Man,2009,7000000.0,31400000.0,106.0,Comedy,9.0348,2.0,0.0,True,False
23706,All About Steve,2009,15000000.0,40105542.0,99.0,Comedy,9.4766,0.0,0.0,False,False
21208,Orphan,2009,20000000.0,77912251.0,123.0,Horror,11.8517,0.0,0.0,False,False
8355,Ice Age: Dawn of the Dinosaurs,2009,90000000.0,886686817.0,94.0,Animation,9.4254,0.0,0.0,False,False
986896,Venalmaram,2009,1000.0,1000.0,124.0,Drama,9.1649,0.0,0.0,False,False
24420,The Time Traveler's Wife,2009,39000000.0,101344412.0,107.0,Drama,8.311,0.0,0.0,False,False
18239,The Twilight Saga: New Moon,2009,50000000.0,709827462.0,131.0,Adventure,8.076,0.0,0.0,False,False
17979,A Christmas Carol,2009,200000000.0,325286646.0,96.0,Animation,8.0996,0.0,0.0,False,False
4959,The International,2009,50000000.0,60161391.0,118.0,Action,9.394,0.0,0.0,False,False
15512,Monsters vs Aliens,2009,175000000.0,381509870.0,94.0,Animation,8.2955,0.0,0.0,False,False
28178,Hachi: A Dog's Tale,2009,16000000.0,46800000.0,93.0,Drama,9.5979,0.0,0.0,False,False
19959,Surrogates,2009,80000000.0,122444772.0,89.0,Science Fiction,9.1001,0.0,0.0,False,False
25867,De Dana Dan,2009,8000000.0,9000000.0,166.0,Comedy,6.4748,0.0,0.0,False,False
16996,17 Again,2009,20000000.0,136300000.0,102.0,Comedy,11.0102,0.0,0.0,False,False
13448,Angels & Demons,2009,150000000.0,485930816.0,139.0,Thriller,9.159,0.0,0.0,False,False
25941,Harry Brown,2009,7300000.0,10329747.0,103.0,Thriller,7.6903,0.0,0.0,False,False
22843,Evangelion: 2.0 You Can (Not) Advance,2009,10000000.0,44339362.0,112.0,Animation,10.2615,0.0,0.0,False,False
21575,A Prophet,2009,13000000.0,17874044.0,155.0,Crime,10.8878,1.0,0.0,True,False
23398,Alvin and the Chipmunks: The Squeakquel,2009,75000000.0,443140005.0,89.0,Comedy,7.346,0.0,0.0,False,False
31011,Mr. Nobody,2009,47000000.0,2331721.0,141.0,Science Fiction,8.5776,0.0,0.0,False,False
22832,Ninja Assassin,2009,40000000.0,61601280.0,99.0,Action,8.1075,0.0,0.0,False,False
38780,Rampage,2009,120.0,428.0,84.0,Action,9.0726,0.0,0.0,False,False
19912,The Final Destination,2009,40000000.0,187384627.0,82.0,Horror,7.2827,0.0,0.0,False,False
10528,Sherlock Holmes,2009,90000000.0,524028679.0,129.0,Adventure,8.8398,2.0,0.0,True,False
22804,Saw VI,2009,11000000.0,69752402.0,90.0,Horror,9.4338,0.0,0.0,False,False
16523,Where the Wild Things Are,2009,100000000.0,100140916.0,101.0,Fantasy,9.6095,0.0,0.0,False,False
19913,(500) Days of Summer,2009,7500000.0,60781545.0,95.0,Comedy,8.5058,0.0,0.0,False,False
28089,The Messenger,2009,6500000.0,1595417.0,113.0,Drama,8.473,2.0,0.0,True,False
22794,Cloudy with a Chance of Meatballs,2009,100000000.0,242988466.0,90.0,Animation,7.6968,0.0,0.0,False,False
12244,9,2009,30000000.0,48428063.0,79.0,Action,7.184,0.0,0.0,False,False
10521,Bride Wars,2009,30000000.0,115375850.0,89.0,Comedy,8.6577,0.0,0.0,False,False
24684,An Education,2009,7500000.0,26100000.0,100.0,Drama,7.4597,3.0,0.0,True,False
7980,The Lovely Bones,2009,65000000.0,93600000.0,136.0,Fantasy,6.5897,1.0,0.0,True,False
17927,Fired Up!,2009,20000000.0,18599102.0,91.0,Comedy,5.8003,0.0,0.0,False,False
26505,Arthur and the Revenge of Maltazard,2009,87000000.0,52377611.0,93.0,Adventure,9.6835,0.0,0.0,False,False
18162,Land of the Lost,2009,100000000.0,68688831.0,102.0,Adventure,7.279,0.0,0.0,False,False
17654,District 9,2009,30000000.0,210888950.0,112.0,Science Fiction,7.7102,4.0,0.0,True,False
22803,Law Abiding Citizen,2009,53000000.0,127900000.0,109.0,Drama,7.5387,0.0,0.0,False,False
26688,Sorority Row,2009,12500000.0,27206120.0,101.0,Horror,7.622,0.0,0.0,False,False
30596,Bodyguards and Assassins,2009,23000000.0,6604537.0,139.0,Drama,9.9914,0.0,0.0,False,False
31896,Finding Bliss,2009,1500000.0,6783.0,96.0,Comedy,5.7084,0.0,0.0,False,False
14560,Paul Blart: Mall Cop,2009,26000000.0,183293131.0,91.0,Action,6.6828,0.0,0.0,False,False
27205,Inception,2010,160000000.0,839030630.0,148.0,Action,34.3925,8.0,4.0,True,True
38757,Tangled,2010,260000000.0,592461732.0,100.0,Animation,17.8895,1.0,0.0,True,False
10192,Shrek Forever After,2010,165000000.0,752600867.0,93.0,Comedy,19.7326,0.0,0.0,False,False
11324,Shutter Island,2010,80000000.0,294804195.0,138.0,Drama,16.8768,0.0,0.0,False,False
10191,How to Train Your Dragon,2010,165000000.0,495141736.0,98.0,Fantasy,14.5187,2.0,0.0,True,False
22894,Legion,2010,26000000.0,67918658.0,100.0,Action,15.8446,0.0,0.0,False,False
33909,Wall Street: Money Never Sleeps,2010,70000000.0,134748021.0,133.0,Drama,18.2739,0.0,0.0,False,False
12444,Harry Potter and the Deathly Hallows: Part 1,2010,250000000.0,954305868.0,146.0,Adventure,14.1442,2.0,0.0,True,False
32657,Percy Jackson & the Olympians: The Lightning Thief,2010,95000000.0,226497209.0,118.0,Adventure,11.9807,0.0,0.0,False,False
10193,Toy Story 3,2010,200000000.0,1067316101.0,102.0,Animation,13.4669,5.0,2.0,True,True
27578,The Expendables,2010,80000000.0,274470394.0,103.0,Thriller,14.6615,0.0,0.0,False,False
44214,Black Swan,2010,13000000.0,329398046.0,108.0,Drama,13.0147,5.0,1.0,True,True
38365,Grown Ups,2010,80000000.0,271457606.0,102.0,Comedy,13.4581,0.0,0.0,False,False
44048,Unstoppable,2010,100000000.0,167805466.0,98.0,Action,13.2492,1.0,0.0,True,False
52015,Stake Land,2010,650000.0,33245.0,98.0,Drama,12.5371,0.0,0.0,False,False
47904,Outside the Law,2010,30000000.0,3470487.0,137.0,Action,16.7514,1.0,0.0,True,False
10138,Iron Man 2,2010,200000000.0,623933331.0,124.0,Adventure,15.7683,1.0,0.0,True,False
12155,Alice in Wonderland,2010,200000000.0,1025467110.0,108.0,Family,12.5342,3.0,2.0,True,True
20352,Despicable Me,2010,69000000.0,543284256.0,95.0,Family,13.6341,0.0,0.0,False,False
34851,Predators,2010,40000000.0,127233108.0,107.0,Science Fiction,11.3968,0.0,0.0,False,False
20526,TRON: Legacy,2010,170000000.0,409912892.0,126.0,Adventure,12.9835,1.0,0.0,True,False
45317,The Fighter,2010,25000000.0,129190869.0,116.0,Drama,11.9153,7.0,2.0,True,True
41733,Due Date,2010,65000000.0,211800000.0,95.0,Comedy,13.5553,0.0,0.0,False,False
44264,True Grit,2010,38000000.0,252300000.0,110.0,Drama,10.7171,10.0,0.0,True,False
46261,Don't Be Afraid of the Dark,2010,25000000.0,36993168.0,99.0,Fantasy,11.6314,0.0,0.0,False,False
27004,Ca$h,2010,7000000.0,46488.0,108.0,Crime,11.2069,0.0,0.0,False,False
27586,The Runaways,2010,10000000.0,2995811.0,107.0,Drama,9.959,0.0,0.0,False,False
18823,Clash of the Titans,2010,125000000.0,493214993.0,106.0,Adventure,11.5464,0.0,0.0,False,False
7978,The Wolfman,2010,150000000.0,140700000.0,103.0,Horror,11.3738,1.0,1.0,True,True
43949,Flipped,2010,14000000.0,4324817.0,89.0,Romance,10.2417,0.0,0.0,False,False
38031,You Will Meet a Tall Dark Stranger,2010,22000000.0,36015260.0,98.0,Comedy,10.3853,0.0,0.0,False,False
37950,Charlie St. Cloud,2010,44000000.0,48200000.0,99.0,Drama,10.9283,0.0,0.0,False,False
38055,Megamind,2010,130000000.0,321885765.0,96.0,Animation,12.0934,0.0,0.0,False,False
27576,Salt,2010,110000000.0,293329073.0,100.0,Action,11.0345,1.0,0.0,True,False
44115,127 Hours,2010,18000000.0,35700000.0,94.0,Adventure,11.5523,6.0,0.0,True,False
39800,Life During Wartime,2010,4500000.0,744816.0,97.0,Comedy,8.806,0.0,0.0,False,False
51739,The Secret World of Arrietty,2010,23000000.0,149660003.0,94.0,Fantasy,9.7583,0.0,0.0,False,False
35688,Why Did I Get Married Too?,2010,20000000.0,60673972.0,121.0,Comedy,8.3998,0.0,0.0,False,False
26389,From Paris with Love,2010,52000000.0,52800000.0,92.0,Action,9.22,0.0,0.0,False,False
39781,The Kids Are All Right,2010,3500000.0,34705850.0,106.0,Comedy,8.2286,4.0,0.0,True,False
45094,Conviction,2010,12500000.0,11826980.0,107.0,Drama,11.3108,0.0,0.0,False,False
20662,Robin Hood,2010,200000000.0,321669741.0,140.0,Action,10.2728,0.0,0.0,False,False
38575,The Karate Kid,2010,40000000.0,359126022.0,140.0,Action,9.5593,0.0,0.0,False,False
46838,Tucker and Dale vs. Evil,2010,5000000.0,5224938.0,89.0,Comedy,8.7108,0.0,0.0,False,False
37799,The Social Network,2010,40000000.0,224920315.0,121.0,Drama,9.9514,8.0,3.0,True,True
9543,Prince of Persia: The Sands of Time,2010,200000000.0,336365676.0,116.0,Adventure,9.9335,0.0,0.0,False,False
40777,I Hate Luv Storys,2010,4400000.0,12000000.0,129.0,Comedy,9.9063,0.0,0.0,False,False
41210,The Switch,2010,19000000.0,49830607.0,101.0,Comedy,9.644,0.0,0.0,False,False
34813,The Losers,2010,25000000.0,23580000.0,97.0,Action,9.545,0.0,0.0,False,False
42966,Once Upon a Time in Mumbaai,2010,19000000.0,8300000.0,132.0,Drama,8.6708,0.0,0.0,False,False
41479,The Joneses,2010,10000000.0,7022728.0,96.0,Comedy,9.6051,0.0,0.0,False,False
59579,Into Paradiso,2010,900000.0,159465.0,104.0,Comedy,8.3972,0.0,0.0,False,False
39514,RED,2010,58000000.0,199006387.0,111.0,Action,10.5806,0.0,0.0,False,False
43930,"Tomorrow, When the War Began",2010,27000000.0,16533595.0,103.0,Action,8.6211,0.0,0.0,False,False
44638,The Tempest,2010,20000000.0,346594.0,111.0,Drama,11.2491,1.0,0.0,True,False
99105,Ambasamuthiram Ambani,2010,400000.0,2000000.0,150.0,Comedy,8.298,0.0,0.0,False,False
43434,Carlos,2010,18000000.0,871279.0,339.0,Crime,8.9583,0.0,0.0,False,False
51608,The Man from Nowhere,2010,1255000.0,43059790.0,119.0,Action,12.2279,0.0,0.0,False,False
23168,The Town,2010,37000000.0,154026136.0,125.0,Crime,8.6077,1.0,0.0,True,False
41216,Legend of the Guardians: The Owls of Ga'Hoole,2010,80000000.0,140073390.0,97.0,Animation,6.2236,0.0,0.0,False,False
39451,Little Fockers,2010,100000000.0,310650585.0,98.0,Comedy,8.317,0.0,0.0,False,False
24021,The Twilight Saga: Eclipse,2010,68000000.0,698491347.0,124.0,Adventure,7.2433,0.0,0.0,False,False
46738,Incendies,2010,6800000.0,6788659.0,131.0,Drama,7.8507,1.0,0.0,True,False
42707,Road to Nowhere,2010,5000000.0,27046.0,121.0,Mystery,6.3579,0.0,0.0,False,False
37710,The Tourist,2010,100000000.0,278731369.0,103.0,Action,7.827,0.0,0.0,False,False
52939,Three Heroes and the Shamakhan Queen,2010,3000000.0,20157447.0,0.0,Animation,10.5363,0.0,0.0,False,False
45269,The King's Speech,2010,15000000.0,414211549.0,118.0,Drama,8.4526,12.0,4.0,True,True
43615,"Lula, the Son of Brazil",2010,9500000.0,3785593.0,130.0,Drama,6.1632,0.0,0.0,False,False
34803,Death at a Funeral,2010,21000000.0,49050886.0,92.0,Comedy,6.3951,0.0,0.0,False,False
22907,Takers,2010,32000000.0,80205382.0,107.0,Action,8.4841,0.0,0.0,False,False
37034,True Legend,2010,20000000.0,6820000.0,115.0,Action,10.729,0.0,0.0,False,False
49852,The Nutcracker,2010,90000000.0,17177993.0,108.0,Music,9.1322,0.0,0.0,False,False
96589,Burnface,2010,260553.0,20735.0,98.0,Drama,6.5437,0.0,0.0,False,False
41439,Saw 3D,2010,17000000.0,136151680.0,90.0,Horror,7.3407,0.0,0.0,False,False
27579,The American,2010,20000000.0,67900000.0,104.0,Crime,9.7217,0.0,0.0,False,False
49797,I Saw the Devil,2010,6000000.0,12966357.0,144.0,Thriller,8.9856,0.0,0.0,False,False
20504,The Book of Eli,2010,80000000.0,157107755.0,118.0,Action,7.4214,0.0,0.0,False,False
22538,Scott Pilgrim vs. the World,2010,73000000.0,51825248.0,113.0,Action,8.0654,0.0,0.0,False,False
37495,Four Lions,2010,3900000.0,6200000.0,97.0,Comedy,8.1835,0.0,0.0,False,False
38363,Fair Game,2010,22000000.0,25806953.0,108.0,Drama,10.8659,0.0,0.0,False,False
23483,Kick-Ass,2010,28000000.0,96188903.0,118.0,Action,7.3651,0.0,0.0,False,False
42684,Skyline,2010,10500000.0,66984887.0,93.0,Science Fiction,9.7189,0.0,0.0,False,False
44566,Anjaana Anjaani,2010,6400000.0,5900000.0,151.0,Comedy,9.9523,0.0,0.0,False,False
61984,Space Battleship Yamato,2010,12000000.0,49827298.0,131.0,Science Fiction,7.3806,0.0,0.0,False,False
28211,Chloe,2010,14000000.0,13657649.0,96.0,Drama,7.5806,0.0,0.0,False,False
23172,The Spy Next Door,2010,28000000.0,66166000.0,94.0,Action,6.3169,0.0,0.0,False,False
38408,Life As We Know It,2010,38000000.0,105734416.0,114.0,Comedy,7.6763,0.0,0.0,False,False
41446,Scream 4,2011,40000000.0,97231420.0,111.0,Horror,18.9022,0.0,0.0,False,False
414419,Kill Bill: The Whole Bloody Affair,2011,55000000.0,5806312.0,253.0,Action,14.3017,0.0,0.0,False,False
45612,Source Code,2011,32000000.0,147332697.0,93.0,Thriller,19.1856,0.0,0.0,False,False
39513,Paul,2011,40000000.0,98000000.0,104.0,Adventure,17.3475,0.0,0.0,False,False
50544,Friends with Benefits,2011,35000000.0,149500000.0,109.0,Romance,16.7647,0.0,0.0,False,False
76994,Box Office 3D: The Filmest of Films,2011,5000000.0,2777000.0,102.0,Comedy,20.0426,0.0,0.0,False,False
49530,In Time,2011,40000000.0,173900000.0,109.0,Action,15.282,0.0,0.0,False,False
12445,Harry Potter and the Deathly Hallows: Part 2,2011,125000000.0,1341511219.0,130.0,Adventure,13.5112,3.0,0.0,True,False
1865,Pirates of the Caribbean: On Stranger Tides,2011,379000000.0,1046721266.0,136.0,Adventure,14.3561,0.0,0.0,False,False
77338,The Intouchables,2011,13000000.0,426590315.0,113.0,Drama,14.8303,0.0,0.0,False,False
27582,The Mechanic,2011,40000000.0,51070807.0,93.0,Action,13.3962,0.0,0.0,False,False
44896,Rango,2011,135000000.0,245700000.0,112.0,Animation,14.9046,1.0,1.0,True,True
51876,Limitless,2011,27000000.0,161900000.0,106.0,Thriller,13.2004,0.0,0.0,False,False
45658,Everything Must Go,2011,5000000.0,2614773.0,97.0,Comedy,15.5532,0.0,0.0,False,False
74998,Seeking Justice,2011,17000000.0,14089528.0,105.0,Action,15.8657,0.0,0.0,False,False
71676,Ghost Rider: Spirit of Vengeance,2011,57000000.0,132563930.0,95.0,Action,12.8463,0.0,0.0,False,False
71859,We Need to Talk About Kevin,2011,7000000.0,10800000.0,113.0,Drama,13.2185,0.0,0.0,False,False
10195,Thor,2011,150000000.0,449326618.0,115.0,Adventure,12.4691,0.0,0.0,False,False
39538,Contagion,2011,60000000.0,137551594.0,106.0,Drama,12.705,0.0,0.0,False,False
50014,The Help,2011,25000000.0,216600000.0,146.0,Drama,11.6552,4.0,1.0,True,True
72478,Suicide Room,2011,1400000.0,4878284.0,116.0,Drama,12.9693,0.0,0.0,False,False
50839,Margin Call,2011,3500000.0,19504039.0,107.0,Thriller,13.6366,1.0,0.0,True,False
61667,We Have a Pope,2011,11000000.0,17877523.0,105.0,Drama,12.2776,0.0,0.0,False,False
55846,Blitz,2011,15774948.0,15800000.0,97.0,Crime,13.0157,0.0,0.0,False,False
44912,Green Lantern,2011,200000000.0,219851172.0,114.0,Adventure,12.7325,0.0,0.0,False,False
46195,Rio,2011,90000000.0,483866772.0,96.0,Animation,13.0262,1.0,0.0,True,False
49520,The Change-Up,2011,52000000.0,75500000.0,112.0,Comedy,10.8918,0.0,0.0,False,False
61791,Rise of the Planet of the Apes,2011,93000000.0,481800873.0,105.0,Thriller,10.3729,1.0,0.0,True,False
76025,Shame,2011,6500000.0,3909002.0,102.0,Drama,11.4304,0.0,0.0,False,False
49013,Cars 2,2011,200000000.0,559852396.0,106.0,Animation,11.2413,0.0,0.0,False,False
417859,Puss in Boots,2011,130000000.0,554987477.0,90.0,Animation,9.9958,1.0,0.0,True,False
64639,Straw Dogs,2011,25000000.0,10324441.0,110.0,Drama,12.6986,0.0,0.0,False,False
39254,Real Steel,2011,110000000.0,299300000.0,127.0,Action,10.6596,1.0,0.0,True,False
49018,Insidious,2011,1500000.0,100106454.0,102.0,Horror,11.5977,0.0,0.0,False,False
50646,"Crazy, Stupid, Love.",2011,50000000.0,145079584.0,118.0,Comedy,11.1534,0.0,0.0,False,False
23629,Sucker Punch,2011,82000000.0,89792502.0,110.0,Action,12.0216,0.0,0.0,False,False
51540,Horrible Bosses,2011,35000000.0,209838559.0,98.0,Comedy,10.7485,0.0,0.0,False,False
77459,A Monster in Paris,2011,25000000.0,26611650.0,90.0,Adventure,8.3287,0.0,0.0,False,False
50601,5 Days of War,2011,20000000.0,87793.0,113.0,War,9.006,0.0,0.0,False,False
64690,Drive,2011,15000000.0,78100000.0,100.0,Drama,11.2367,1.0,0.0,True,False
46529,I Am Number Four,2011,50000000.0,149900000.0,109.0,Action,9.5936,0.0,0.0,False,False
49849,Cowboys & Aliens,2011,163000000.0,174822325.0,119.0,Action,10.8024,0.0,0.0,False,False
